"FECHA","INDICE_NOMINAL","RENT_ANUAL_IN","INDICE_REAL","RENT_ANUAL_IR"
"2021-10-26","308.29","-0.0824","206.37","-0.0414"
"2021-10-27","307.32","-0.087","206.56","-0.042"
"2021-10-28","308.77","-0.0868","207.22","-0.0441"
"2021-10-29","310.36","-0.0791","208.81","-0.0325"
"2021-11-02","308.84","-0.0856","207.72","-0.0395"
"2021-11-03","309.12","-0.0836","207.99","-0.0423"
"2021-11-04","310.56","-0.081","209.02","-0.0433"
"2021-11-05","312.22","-0.0836","210.69","-0.0369"
"2021-11-08","313.74","-0.0819","212.5","-0.037"
"2021-11-09","312.22","-0.0916","210.85","-0.0544"
"2021-11-10","310.86","-0.0983","209.85","-0.0588"
"2021-11-11","310.26","-0.097","208.21","-0.0662"
"2021-11-12","311.44","-0.0815","209.4","-0.0609"
"2021-11-15","312.5","-0.0823","212.21","-0.0483"
"2021-11-16","312.13","-0.0811","211.37","-0.0521"
"2021-11-17","311.94","-0.076","211.31","-0.0524"
"2021-11-18","312.45","-0.0695","211.93","-0.0291"
"2021-11-19","312.22","-0.0828","213.15","-0.0226"
"2021-11-22","311.37","-0.0859","212.8","-0.0236"
"2021-11-23","310.92","-0.0865","211.91","-0.0304"
"2021-11-24","310.07","-0.0917","210.88","-0.0395"
"2021-11-25","310.41","-0.0936","211.19","-0.0462"
"2021-11-26","310.61","-0.0972","211.39","-0.0472"
"2021-11-29","310.78","-0.0978","211.45","-0.047"
"2021-11-30","310.25","-0.1035","210.65","-0.0564"
"2021-12-01","309.74","-0.104","209.59","-0.0629"
"2021-12-02","309.22","-0.106","208.98","-0.0632"
"2021-12-03","309.07","-0.1046","208.73","-0.065"
"2021-12-06","309.1","-0.1055","209.09","-0.0666"
"2021-12-07","310.22","-0.104","210.36","-0.0635"
"2021-12-09","310.46","-0.105","210.86","-0.0694"
"2021-12-10","310.91","-0.1073","211.31","-0.0656"
"2021-12-13","311.98","-0.1054","212.71","-0.0578"
"2021-12-14","311.98","-0.1065","212.48","-0.0605"
"2021-12-15","311.84","-0.1093","212.36","-0.0684"
"2021-12-16","311.98","-0.1107","212.48","-0.0698"
"2021-12-17","311.53","-0.1161","212.01","-0.0726"
"2021-12-20","310.92","-0.1221","211.73","-0.082"
"2021-12-21","310.42","-0.1284","210.85","-0.0838"
"2021-12-22","310.71","-0.1276","211.08","-0.0827"
"2021-12-23","311.56","-0.1238","211.5","-0.077"
"2021-12-24","311.99","-0.1217","211.64","-0.0717"
"2021-12-27","313.33","-0.116","213.42","-0.0639"
"2021-12-28","313.96","-0.1183","213.46","-0.0698"
"2021-12-29","312.99","-0.1187","212.48","-0.0755"
"2021-12-30","313.36","-0.1167","212.6","-0.0675"
"2021-12-31","313.3","-0.1158","211.88","-0.0703"
"2022-01-03","313.04","-0.1167","211.24","-0.0731"
"2022-01-04","311.33","-0.1237","210.45","-0.0773"
"2022-01-05","310.47","-0.1252","209.52","-0.0824"
"2022-01-06","309.81","-0.1207","209.05","-0.0839"
"2022-01-07","309.46","-0.1185","209.49","-0.0737"
"2022-01-10","309.31","-0.1195","210.64","-0.0661"
"2022-01-11","310.03","-0.112","210.7","-0.0737"
"2022-01-12","310.8","-0.1129","211.15","-0.0664"
"2022-01-13","310.03","-0.1194","210.55","-0.074"
"2022-01-14","309.11","-0.1236","209.73","-0.084"
"2022-01-17","309.05","-0.1219","210.8","-0.0809"
"2022-01-18","308.96","-0.1204","210.58","-0.0786"
"2022-01-19","309.01","-0.119","210.69","-0.0767"
"2022-01-20","309.94","-0.1168","211.48","-0.0701"
"2022-01-21","311.49","-0.1126","213.16","-0.0638"
"2022-01-24","311.52","-0.1083","214.21","-0.0603"
"2022-01-25","311.01","-0.1102","213.0","-0.0552"
"2022-01-26","311.42","-0.108","213.49","-0.0538"
"2022-01-27","311.32","-0.1003","213.51","-0.052"
"2022-01-28","311.14","-0.1075","213.43","-0.0407"
"2022-01-31","311.18","-0.1121","214.7","-0.0452"
"2022-02-01","311.03","-0.1139","212.98","-0.0567"
"2022-02-02","312.0","-0.1077","211.53","-0.0574"
"2022-02-03","312.03","-0.1054","211.43","-0.0547"
"2022-02-04","311.19","-0.1071","210.46","-0.0579"
"2022-02-07","311.42","-0.1062","210.57","-0.0565"
"2022-02-08","311.49","-0.1089","210.3","-0.0571"
"2022-02-09","311.91","-0.1074","210.36","-0.066"
"2022-02-10","311.48","-0.1106","210.14","-0.0622"
"2022-02-11","311.14","-0.1101","209.88","-0.0656"
"2022-02-14","311.84","-0.1072","210.55","-0.0594"
"2022-02-15","311.4","-0.1073","208.94","-0.0661"
"2022-02-16","312.16","-0.1004","209.78","-0.0601"
"2022-02-17","313.4","-0.0945","210.58","-0.0465"
"2022-02-18","313.55","-0.0927","210.85","-0.0428"
"2022-02-21","313.02","-0.0889","210.41","-0.0449"
"2022-02-22","313.65","-0.0785","210.91","-0.0355"
"2022-02-23","313.97","-0.0811","210.99","-0.0306"
"2022-02-24","313.02","-0.0812","210.14","-0.0358"
"2022-02-25","312.93","-0.0774","210.28","-0.0319"
"2022-02-28","311.23","-0.0818","208.53","-0.0354"
"2022-03-01","309.8","-0.0867","207.52","-0.0411"
"2022-03-02","309.64","-0.0787","208.09","-0.0431"
"2022-03-03","308.16","-0.0727","207.22","-0.034"
"2022-03-04","306.46","-0.07","205.76","-0.0286"
"2022-03-07","303.25","-0.0695","203.85","-0.0247"
"2022-03-08","302.46","-0.0755","203.03","-0.0138"
"2022-03-09","302.8","-0.0759","203.45","-0.0151"
"2022-03-10","301.6","-0.0879","202.51","-0.0254"
"2022-03-11","302.36","-0.0901","203.49","-0.0295"
"2022-03-14","301.22","-0.0902","202.7","-0.0406"
"2022-03-15","301.73","-0.0877","202.82","-0.0322"
"2022-03-16","303.22","-0.0827","203.97","-0.0242"
"2022-03-17","303.82","-0.0777","204.0","-0.0233"
"2022-03-18","304.84","-0.0777","204.86","-0.0139"
"2022-03-21","303.85","-0.086","204.18","-0.0309"
"2022-03-22","303.07","-0.0887","203.38","-0.0408"
"2022-03-23","303.41","-0.0894","204.1","-0.0369"
"2022-03-24","302.25","-0.0888","203.3","-0.0426"
"2022-03-25","298.82","-0.0963","201.09","-0.0482"
"2022-03-28","299.29","-0.0944","201.91","-0.0395"
"2022-03-29","302.6","-0.0792","204.6","-0.0273"
"2022-03-30","303.76","-0.0633","205.31","-0.016"
"2022-03-31","304.86","-0.0624","206.42","0.0055"
"2022-04-01","302.51","-0.0806","204.79","-0.0024"
"2022-04-04","300.91","-0.0914","206.76","0.0072"
"2022-04-05","299.67","-0.0942","203.86","-0.0114"
"2022-04-06","298.29","-0.0993","202.94","-0.0328"
"2022-04-07","298.07","-0.0933","202.26","-0.0461"
"2022-04-08","297.73","-0.0981","202.18","-0.0451"
"2022-04-11","295.59","-0.1038","201.92","-0.0471"
"2022-04-12","293.67","-0.1049","198.53","-0.0588"
"2022-04-13","291.51","-0.1125","197.08","-0.0785"
"2022-04-18","291.36","-0.1113","201.61","-0.0358"
"2022-04-19","289.44","-0.1089","194.49","-0.0707"
"2022-04-20","288.35","-0.1151","194.12","-0.0655"
"2022-04-21","286.78","-0.1145","193.05","-0.07"
"2022-04-22","285.48","-0.1004","192.39","-0.0659"
"2022-04-25","282.12","-0.1162","190.79","-0.0505"
"2022-04-26","278.66","-0.1116","187.32","-0.0797"
"2022-04-27","282.74","-0.1","191.09","-0.0557"
"2022-04-28","285.22","-0.1002","192.72","-0.0412"
"2022-04-29","283.34","-0.1134","191.03","-0.0601"
"2022-05-02","282.1","-0.1134","190.13","-0.0761"
"2022-05-03","283.42","-0.1007","190.35","-0.0677"
"2022-05-04","283.49","-0.1041","191.02","-0.0443"
"2022-05-05","281.19","-0.1131","189.49","-0.0583"
"2022-05-06","276.91","-0.136","186.41","-0.0726"
"2022-05-09","275.79","-0.1472","185.97","-0.0905"
"2022-05-10","278.21","-0.1457","187.22","-0.089"
"2022-05-11","280.62","-0.1451","189.41","-0.0883"
"2022-05-12","282.41","-0.1349","190.78","-0.0808"
"2022-05-13","283.27","-0.1373","191.06","-0.0742"
"2022-05-16","285.48","-0.1345","194.34","-0.0687"
"2022-05-17","284.46","-0.1311","192.2","-0.0852"
"2022-05-18","284.42","-0.1263","192.11","-0.0761"
"2022-05-19","285.41","-0.1211","193.11","-0.0649"
"2022-05-20","286.83","-0.1211","194.2","-0.0553"
"2022-05-23","287.21","-0.1224","195.59","-0.053"
"2022-05-24","288.75","-0.1149","195.94","-0.0525"
"2022-05-25","290.65","-0.1066","197.34","-0.0398"
"2022-05-26","293.51","-0.091","199.71","-0.0261"
"2022-05-27","293.79","-0.0891","200.35","-0.0125"
"2022-05-30","293.55","-0.1042","201.26","-0.008"
"2022-05-31","291.73","-0.1147","198.81","-0.0361"
"2022-06-01","291.96","-0.1101","198.63","-0.0433"
"2022-06-02","291.23","-0.108","197.88","-0.0407"
"2022-06-03","289.39","-0.1108","195.89","-0.0485"
"2022-06-06","288.08","-0.1291","194.96","-0.049"
"2022-06-07","290.05","-0.0986","200.33","-0.0469"
"2022-06-08","289.22","-0.114","199.7","-0.0195"
"2022-06-09","288.36","-0.1077","198.99","-0.0476"
"2022-06-10","287.24","-0.1099","198.92","-0.0395"
"2022-06-13","285.03","-0.1188","196.59","-0.0431"
"2022-06-14","284.29","-0.1123","195.48","-0.0586"
"2022-06-15","284.64","-0.1027","196.11","-0.0444"
"2022-06-16","285.95","-0.0985","197.06","-0.0624"
"2022-06-17","288.58","-0.0916","199.23","-0.05"
"2022-06-20","289.45","-0.0818","200.09","-0.0138"
"2022-06-21","288.81","-0.0671","199.19","-0.0089"
"2022-06-22","288.62","-0.0717","198.67","0.007"
"2022-06-23","289.93","-0.0689","200.18","0.01"
"2022-06-24","289.12","-0.0717","199.73","0.0043"
"2022-06-27","288.8","-0.0785","199.79","0.0057"
"2022-06-28","289.01","-0.0934","200.04","0.0"
"2022-06-30","289.37","-0.1002","200.34","-0.018"
"2022-07-01","289.58","-0.0923","200.53","-0.0249"
"2022-07-04","289.48","-0.0866","200.19","-0.0162"
"2022-07-05","290.16","-0.0766","200.89","-0.0092"
"2022-07-06","289.23","-0.0819","200.69","-0.0031"
"2022-07-07","288.32","-0.0724","200.02","-0.0401"
"2022-07-08","286.0","-0.0779","197.99","-0.005"
"2022-07-11","284.46","-0.0813","198.18","-0.0162"
"2022-07-12","282.06","-0.0848","195.55","-0.0279"
"2022-07-13","280.91","-0.0911","200.86","0.0011"
"2022-07-14","280.84","-0.0955","200.53","-0.0015"
"2022-07-15","280.99","-0.1009","200.63","-0.0095"
"2022-07-18","279.5","-0.1107","200.13","-0.019"
"2022-07-19","278.64","-0.1111","198.16","-0.0356"
"2022-07-20","278.5","-0.1088","198.37","-0.0302"
"2022-07-21","279.44","-0.1079","197.82","-0.0259"
"2022-07-22","281.65","-0.1093","201.32","-0.0123"
"2022-07-25","283.42","-0.1025","204.83","-0.0048"
"2022-07-26","284.77","-0.1005","204.63","-0.0045"
"2022-07-27","284.05","-0.1028","204.29","-0.0098"
"2022-08-01","286.83","-0.0431","208.49","0.0162"
"2022-08-02","288.16","-0.0488","205.21","0.0711"
"2022-08-03","287.57","-0.0611","204.7","0.0703"
"2022-08-04","288.92","-0.054","206.08","0.0556"
"2022-08-05","288.58","-0.0538","205.57","0.0576"
"2022-08-08","289.65","-0.0331","207.55","0.0689"
"2022-08-09","289.83","-0.0211","206.77","0.0877"
"2022-08-10","290.86","-0.0215","205.51","0.0884"
"2022-08-11","291.62","-0.0182","206.13","0.0944"
"2022-08-12","291.45","-0.0129","205.9","0.0897"
"2022-08-15","292.77","-0.0185","207.95","0.1085"
"2022-08-16","293.06","-0.0111","206.27","0.0902"
"2022-08-17","292.56","-0.0069","205.79","0.0872"
"2022-08-18","292.77","-0.0072","206.31","0.0316"
"2022-08-19","291.49","-0.0037","205.45","0.0978"
"2022-08-22","290.3","-0.0033","205.47","0.0747"
"2022-08-23","290.33","-0.0049","204.41","0.0722"
"2022-08-24","289.68","-0.0201","203.76","0.0569"
"2022-08-25","290.67","-0.0116","204.67","0.052"
"2022-08-26","290.86","-0.0122","204.93","0.0571"
"2022-08-29","290.45","-0.0356","205.38","0.0582"
"2022-08-31","290.1","-0.0442","204.71","-0.0003"
"2022-09-01","288.3","-0.0405","201.78","0.0137"
"2022-09-02","288.82","-0.0349","202.4","0.0124"
"2022-09-05","288.33","-0.0367","202.97","0.0172"
"2022-09-06","287.18","-0.0404","201.38","0.0023"
"2022-09-07","286.92","-0.0411","201.06","0.0068"
"2022-09-08","287.21","-0.0354","201.42","-0.0016"
"2022-09-09","289.26","-0.0257","203.46","0.013"
"2022-09-12","290.87","-0.0175","205.64","0.0273"
"2022-09-13","290.24","-0.0195","203.84","0.0167"
"2022-09-14","289.84","-0.0234","203.48","0.0176"
"2022-09-15","289.59","-0.0214","203.19","0.0197"
"2022-09-16","289.39","-0.0211","203.02","0.0204"
"2022-09-19","289.36","-0.026","203.84","0.0188"
"2022-09-20","287.99","-0.036","201.86","-0.0044"
"2022-09-21","288.22","-0.0412","202.19","-0.0068"
"2022-09-22","287.45","-0.0394","201.83","-0.0003"
"2022-09-23","287.14","-0.0431","201.81","-0.004"
"2022-09-26","285.45","-0.0468","201.11","-0.0054"
"2022-09-27","284.03","-0.0466","199.18","-0.0134"
"2022-09-28","282.87","-0.0488","198.79","-0.0062"
"2022-09-29","281.68","-0.0542","197.53","-0.0135"
"2022-09-30","279.9","-0.058","196.01","-0.0183"
"2022-10-03","281.46","-0.0573","196.97","-0.0151"
"2022-10-04","282.68","-0.0575","198.78","-0.0146"
"2022-10-05","281.8","-0.0628","197.9","-0.019"
"2022-10-06","282.26","-0.0682","198.19","-0.0258"
"2022-10-07","282.94","-0.0802","198.2","-0.046"
"2022-10-10","283.42","-0.0741","199.28","-0.0408"
"2022-10-11","282.69","-0.0847","198.07","-0.0461"
"2022-10-12","281.62","-0.0961","196.96","-0.0564"
"2022-10-13","281.07","-0.1006","196.5","-0.0709"
"2022-10-14","281.04","-0.0947","196.57","-0.0747"
